search_term,ranking_cohort,product_name,query_l1,brand_name,product_variant_id,selling_price,l3_category_name,ranking_score,temp,asp_boost,pop_boost
lipstick,Entry,Love Earth Liquid Mousse Matte Lipstick | Deeps | Pack of 3| 3.0 - PIECE,Makeup & Beauty,Love Earth,f1e7a725-bbfd-43de-a845-ac3641134572,201.6153846153846,Gift Set,0.011543378,6,0.6195100513099541,1
lipstick,Entry,Blue Heaven Matte Love Long Lasting Hydrating Mini Lipsticks| 130.0 - GRAM,Makeup & Beauty,Blue Heaven,b613076a-5e7b-4248-895d-5263de719157,277.6914893617021,Lipstick Set,0.011473895,7,0.9568938817763142,1.6642973713000044
lipstick,Entry,ENN Beauty Mini Lipstick Kit | pH Color Changing Lipstick | Set of 16| 1.0 - PIECE,Makeup & Beauty,Enn Beauty,7d641307-3a79-4495-871b-182a56ba6ab5,335.25925925925924,Lipstick Set,0.010493977,8,1,1.154960530321262
lipstick,Entry,Maybelline New York Sensational Liquid Lipstick | Soft Wine | Paraben Free| 7.0 - MILLILITRE,Makeup & Beauty,Maybelline,1698b68a-a242-4422-ac76-8ddc015e91fd,250.16022099447514,Liquid Lipstick,0.009988078,9,0.8468639582712688,1.9231306530465415
lipstick,Entry,MARS Cosmetics Gift Box Set of 3 Matte Lipsticks | 01-Red & Maroon| 9.6 - GRAM,Makeup & Beauty,Mars Cosmetics,18f57a58-4b27-4398-8579-efb4349cc92b,349,Lipstick Set,0.009926849,10,1,1.3865147416348704
lipstick,Entry,"Faces Canada Comfy Matte Wow Liquid Lipstick | Cocoa Crush 07, One Swipe Application| 3.799999952316284 - MILLILITRE",Makeup & Beauty,Faces Canada,6bf87a36-b51f-4db9-8429-ff5793a57647,239.23353293413174,Liquid Lipstick,0.0098128,11,0.7997982555329307,1.7646957916328114
lipstick,Entry,RENEE Very Matte Lipstick 08 Wine Whisper| 1.6 - GRAM,Makeup & Beauty,Renee,815f4f32-8b33-4e99-9f8e-90edb1afd9a5,179,Lipstick,0.009797032,12,0.49412904272975916,1.4268274450631402
lipstick,Entry,Love Earth Liquid Mousse Matte Lipstick | Brights | Pack of 3| 3.0 - PIECE,Makeup & Beauty,Love Earth,0a4e9c5e-ca42-458f-bb81-ad842a071c07,198,Gift Set,0.009387937,13,0.6004411179738812,1
lipstick,Entry,Bella Vita Mini Kiss Proof Liquid Lipsticks Set of 4 Gift Box| 8.0 - MILLILITRE,Makeup & Beauty,Bella Vita Organic,d464d497-6262-4283-b136-81e766a3e261,340.18934911242604,Lipstick Set,0.007827016,14,1,1.341314773556445
lipstick,Entry,Blue Heaven Intense Matte Lipstick - Cherry Cheer 309| 4.0 - GRAM,Makeup & Beauty,Blue Heaven,02af7882-2ced-44a6-9043-6b9476b72ec7,73.03703703703704,Lipstick,0.007388204,15,0,1.385966014778791
lipstick,Entry,Mila Beaute Minis Pout Party Lipstick Fits All Pocket Set B| 12.0 - GRAM,Makeup & Beauty,Mila Beaute,24203c74-d459-43e3-8856-46d68b182466,286.8508287292818,Lipstick Set,0.0073610926,16,0.9910924563009835,1.374297463989934
lipstick,Entry,Love Earth Liquid Mousse Matte Lipstick | Reds | Pack of 3| 3.0 - PIECE,Makeup & Beauty,Love Earth,6f781e36-fe91-4a75-ac8b-4ce4f63e9ed0,205,Gift Set,0.007356133,17,0.6370544219312955,1
lipstick,Entry,RENEE Very Matte Lipstick 04 Deep Espresso| 1.6 - GRAM,Makeup & Beauty,Renee,ecc55def-b00f-459e-9980-8867f736f24e,179,Lipstick,0.007285925,18,0.49412904272975916,1.3973819331295738
lipstick,Entry,Just Herbs Ayurvedic Lipstick Micro-Mini Trial Kit | Multicolor| 7.0 - GRAM,Makeup & Beauty,Justherbs,cf2411f9-893f-4861-9e23-f0361e4b0a3b,427.2857142857143,Lipstick Set,0.007078078,19,1,1.7071508700542286
lipstick,Entry,Maybelline New York Color Sensational Creamy Matte Lipstick | Divine Wine| 1.0 - PIECE,Makeup & Beauty,Maybelline,60791ed0-52ac-4374-b861-dfef7d2bea99,209.27932960893855,Bullet Lipstick,0.007019965,20,0.6588265141845672,1.9982719316752908
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 229 Murphy Brown| 3.8 - GRAM,Makeup & Beauty,Swiss Beauty,01ab6870-d754-45d5-9c32-0832b7602ab9,185.66666666666666,Bullet Lipstick,0.0068603763,21,0.5326647476720854,1.5942939220479446
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 216 Lust On| 3.8 - PIECE,Makeup & Beauty,Swiss Beauty,2e2c76b1-fe88-4070-937f-200c53fe9135,185.66666666666666,Bullet Lipstick,0.006847585,22,0.5326647476720854,1.262829127245088
lipstick,Entry,Elle 18 Color Pop Matte Lip Color | W14 | Berry Tea| 4.300000190734863 - GRAM,Makeup & Beauty,Elle 18,0b81f5ef-e939-488c-b324-468dfdfffb89,111.03468208092485,Bullet Lipstick,0.0068224138,23,0,1.521942480880715
lipstick,Entry,Maybelline New York Sensational Liquid Lipstick | Made Easy | Paraben Free| 7.0 - GRAM,Makeup & Beauty,Maybelline,11a7513b-6b1f-4d2b-8767-beb6f75a50ac,296.98870056497174,Liquid Lipstick,0.006778118,24,1,1.9231306530465417
lipstick,Entry,Elle 18 Color Pop Matte Lip Color | W12 | Mauve Date| 4.3 - GRAM,Makeup & Beauty,Elle 18,1edddcb8-d8f5-49aa-b045-82e55075e3bb,99.24561403508773,Bullet Lipstick,0.006643716,25,0,1.521942480880715
lipstick,Entry,Elle 18 Color Pop Matte Lipstick | Quick Drying | Highly Pigmented | With Vitamin E | Rose Nude| 4.3 - GRAM,Makeup & Beauty,Elle 18,f50925bd-ba42-487b-ad2b-15b6da30e64a,104.6508875739645,Bullet Lipstick,0.0065693827,26,0,1.521942480880715
lipstick,Entry,SUGAR POP Ultra Stay Transfer Proof Lipstick 09 Cocoa Crush| 1.0 - PIECE,Makeup & Beauty,SUGAR POP,4b29fcea-b82c-44c3-9a1c-6c5e35dfbe02,179.36158192090394,Bullet Lipstick,0.0065505574,27,0.49625565176551517,1.5629754270103748
lipstick,Entry,Maybelline New York Color Sensational Creamy Matte Lipstick | Burgundy Blush | Smooth Texture| 1.0 - PIECE,Makeup & Beauty,Maybelline,b4437228-658d-4b55-887f-7a09984fc9a4,180.30285714285714,Bullet Lipstick,0.0064851516,28,0.5017716277001012,1.9982719316752908
lipstick,Entry,Maybelline New York Sensational Liquid Lipstick | Nude Nuance | Paraben Free| 7.0 - MILLILITRE,Makeup & Beauty,Maybelline,324dce63-fd0c-4cda-be12-1f72f4a18f6c,258.6033519553073,Liquid Lipstick,0.006423308,29,0.8818447500909952,1.9231306530465417
lipstick,Entry,Hilary Rhoda Matte About You Lipstick | Long Lasting & Highly Pigmented | Caramel Kiss - Shade 12| 3.0 - GRAM,Makeup & Beauty,Hilary Rhoda,7497d4b5-d489-4b24-b5cc-2831e8e9d1a7,112,Lipstick,0.0063443244,30,0,1.2003929732672625
lipstick,Entry,MARS Cosmetics Gift Box Set of 3 Matte Lipsticks | 03-PLUM| 9.6 - GRAM,Makeup & Beauty,Mars Cosmetics,cb083687-88df-4c7c-ae15-dafbf2cb45ae,348.94117647058823,Lipstick Set,0.006075331,31,1,1.052145459401277
lipstick,Entry,Hilary Rhoda Matte About You Lipstick | Long Lasting & Highly Pigmented | Divine Wine - Shade 09| 3.0 - GRAM,Makeup & Beauty,Hilary Rhoda,b066016f-bd6d-41d3-b4a9-09dc10f4824e,112,Lipstick,0.0059858006,32,0,1.191353759566735
lipstick,Entry,MARS Cosmetics Matte Muse Mousse Lipstick (3ml) (01-LEADING LADY) with Doe-Foot Applicator| 3.0 - MILLILITRE,Makeup & Beauty,Mars Cosmetics,4b29ec81-b1ee-4c2d-9490-6cf0601d4fba,279.74074074074076,Lipstick,0.0059528123,33,0.9646421984462783,2
lipstick,Entry,Insight Cosmetics Non Transfer Liquid Lipstick | Top Notch | Cruelty Free| 4.0 - MILLILITRE,Makeup & Beauty,Insight Cosmetics,79484c75-1b80-4d9b-a07f-ce7e50f1402b,110.16959064327486,Liquid Lipstick,0.0058623054,34,0,1.4491721101014021
lipstick,Entry,Bella Vita Kiss|Proof Liquid Lipstick Intense Moisturisation | Dusty Nude| 4.5 - MILLILITRE,Makeup & Beauty,Bella Vita Organic,d01841cf-dab2-426d-8f76-52619c0d6530,133.02142857142857,Liquid Lipstick,0.0056958385,35,0.1812714385938824,1.3637051570114627
lipstick,Entry,SUGAR POP Ultra Stay Transfer Proof Lipstick 01 Pink Paradise| 1.0 - PIECE,Makeup & Beauty,SUGAR POP,75764367-d233-45f0-ad72-243dc72201a9,179.08,Bullet Lipstick,0.0056142965,36,0.49459992482177445,1.5629754270103748
lipstick,Entry,Elle 18 Color Pop Matte Lipstick | Quick Drying | Highly Pigmented With Vitamin E | Code Red| 4.3 - GRAM,Makeup & Beauty,Elle 18,a6dadc9a-a7d9-45c7-9b16-d493a2c7a70b,109.75,Bullet Lipstick,0.005509938,37,0,1.521942480880715
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 219 Hot Pink| 3.8 - GRAM,Makeup & Beauty,Swiss Beauty,8606a7b8-fc0b-4c70-ab24-a25374ba1aaf,184.2173913043478,Bullet Lipstick,0.0054975953,38,0.5244064646430465,1.5596557530447355
lipstick,Entry,Renee Very Matte Pack Of 4 Matte Lipsticks | Long-Lasting Color| 7.0 - GRAM,Makeup & Beauty,Renee,c2528fdc-c6c6-4770-a8f0-a67346332f5d,545.2872340425532,Lipstick Set,0.005487919,39,1,1.5192418290166525
lipstick,Entry,Blue Heaven Non Transfer Lip Color | Red 101| 3.0 - MILLILITRE,Makeup & Beauty,Blue Heaven,e8b78468-3fa7-4b5e-bc0f-bd068cb2886f,86,Lipstick,0.005467792,40,0,1.2984138120109947
lipstick,Entry,Maybelline New York Superstay Vinyl Ink Liquid Lipstick | Witty | Paraben Free| 4.2 - MILLILITRE,Makeup & Beauty,Maybelline,525699cb-de97-4397-9d65-5d9d14742cd0,498.70949720670393,Liquid Lipstick,0.0053639193,41,1,1.8140558414640804
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 213 Bare| 3.799999952316284 - PIECE,Makeup & Beauty,Swiss Beauty,258a1a58-36a3-49bd-a1d9-19c9b62a675a,185.66666666666666,Bullet Lipstick,0.00535955,42,0.5326647476720854,1.262829127245088
lipstick,Entry,ENN Beauty Semi Matte Liquid Lipsticks | Perfect Nudes | Smooth Weightless Formula| 7.5 - MILLILITRE,Makeup & Beauty,Enn Beauty,9d689f5c-9c98-4734-a1bf-cf91ba8fbc54,408.84393063583815,Lipstick Set,0.005348953,43,1,1.1549605303212622
lipstick,Entry,Bella Vita Kiss|Proof Liquid Lipstick Intense Moisturisation | Wine Stain| 4.5 - MILLILITRE,Makeup & Beauty,Bella Vita Organic,d7e5444d-14db-4440-8928-50b263b0ea6c,146.65753424657535,Liquid Lipstick,0.0050434396,44,0.2841150429590294,1.3637051570114627
lipstick,Entry,Hilary Rhoda Matte About You Lipstick | Long Lasting & Highly Pigmented | Peach Pout - Shade 04| 3.0 - GRAM,Makeup & Beauty,Hilary Rhoda,75a7c302-0e48-4478-bbb4-a262aaa556ba,128,Lipstick,0.005040863,45,0.14071993555517096,1.16809433845795
lipstick,Entry,Bella Vita Kiss|Proof Liquid Lipstick Intense Moisturisation | Mocha Madness| 4.5 - MILLILITRE,Makeup & Beauty,Bella Vita Organic,fda9c677-3b16-4e15-aad4-47f0767c7a01,150.91489361702128,Liquid Lipstick,0.004985871,46,0.31427144343891167,1.3637051570114627
lipstick,Entry,MARS Cosmetics Creamy Matte Long Lasting Lipstick For Women | 12-Khoobsurat Kuchipudi| 3.2 - GRAM,Makeup & Beauty,Mars Cosmetics,ceab9161-da55-4b4a-a4d9-512caf4e90af,169.625,Bullet Lipstick,0.0049784584,47,0.43743731237712724,1.820880761552796
lipstick,Entry,SUGAR POP Ultra Stay Transfer Proof Lipstick 07 Ruby Red| 1.0 - PIECE,Makeup & Beauty,SUGAR POP,c10edaa9-ef06-4f33-959b-02193cd5b0ec,179.0457142857143,Bullet Lipstick,0.0049514594,48,0.4943981439740047,1.5629754270103748
lipstick,Entry,"Faces Canada Comfy Matte Wow Liquid Lipstick | Plum Passion 04, One Swipe Application| 3.8 - MILLILITRE",Makeup & Beauty,Faces Canada,fc5261ec-b209-4a83-a68b-0fde71683119,244.3680981595092,Liquid Lipstick,0.0049374136,49,0.8221769363916429,1.7646957916328112
lipstick,Entry,Blue Heaven Hyper Stay Weightless Liquid Matte Lipstick | Deep Cranberry 19| 6.0 - MILLILITRE,Makeup & Beauty,Blue Heaven,d7ef596b-1e98-49d1-8aea-bb869af1b481,124,Lipstick,0.004905371,50,0.10726207450109729,1.3636856825825958
lipstick,Entry,Maybelline New York Color Sensational Creamy Matte Lipstick | Nude Nuance | Hydrating| 3.0 - GRAM,Makeup & Beauty,Maybelline,a7071bb2-1539-4f26-8e87-59ce5e7b755f,177.3370786516854,Bullet Lipstick,0.0048602633,51,0.48429309774054957,1.9982719316752908
lipstick,Entry,Faces Canada Comfy Matte Wow Liquid Lipstick | Maroon Maven 05 | One Swipe Application| 3.799999952316284 - MILLILITRE,Makeup & Beauty,Faces Canada,754dacb2-ae49-42ef-b46e-534213e52a68,244.93529411764706,Liquid Lipstick,0.004856194,52,0.8246201269426323,1.7646957916328112
lipstick,Entry,MARS Cosmetics Gift Box Set of 3 Matte Lipsticks | 04-Brown| 9.6 - GRAM,Makeup & Beauty,Mars Cosmetics,5eaea5a7-9400-4f17-baba-b90831a6ba2d,349.5365853658537,Lipstick Set,0.0048003425,53,1,1.052145459401277
lipstick,Entry,MARS Cosmetics Gift Box Set of 3 Matte Lipsticks | 02-Peaches & Nudes| 9.6 - GRAM,Makeup & Beauty,Mars Cosmetics,8de9acd4-dbaf-43ec-916e-e6d96eb5c9af,347.4235294117647,Lipstick Set,0.004743205,54,1,1.052145459401277
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 227 Coffee| 3.8 - GRAM,Makeup & Beauty,Swiss Beauty,88e97b0c-3ec1-4315-b4e3-e670add888b0,195.1931818181818,Bullet Lipstick,0.0046583326,55,0.5853952265043146,1.5942939220479446
lipstick,Entry,SUGAR POP Ultra Stay Transfer Proof Lipstick 04 Garnet Glam| 1.0 - PIECE,Makeup & Beauty,SUGAR POP,489c1d87-3d8e-43cb-bf41-652bb112b53b,176.01807228915663,Bullet Lipstick,0.0045897863,56,0.47642554385783886,1.5629754270103748
lipstick,Entry,Glam21 Jelly Pop Fruity Gel Lipstick Glossy Finish| Colour Lightweight - Cranberry Pink| 3.5 - GRAM,Makeup & Beauty,Glam21,0d3ffeae-6ddb-4871-8658-2cad19bdcbeb,119.96296296296296,Lipstick,0.004553228,57,0.07238173328912978,1.165061966338721
lipstick,Entry,Swiss Beauty Pure Matte Lipstick | 222 Hot Nude| 3.8 - GRAM,Makeup & Beauty,Swiss Beauty,074a3da6-ec4c-4714-8096-3d1c78f83962,184.609756097561,Bullet Lipstick,0.0044913967,58,0.5266486399240542,1.5596557530447355
lipstick,Entry,Maybelline New York Sensational Liquid Lipstick | Flush It Red | Paraben Free| 7.0 - MILLILITRE,Makeup & Beauty,Maybelline,6695bad9-62f1-4e8b-b168-b06cab145532,245.2560975609756,Liquid Lipstick,0.0042706993,59,0.8259994806538222,1.9231306530465417
lipstick,Entry,Maybelline New York Sensational Liquid Lipstick | NU07 Get Undressed | Paraben Free| 7.0 - MILLILITRE,Makeup & Beauty,Maybelline,7539044a-f363-448e-bb59-b02d212d8a1f,258.07471264367814,Liquid Lipstick,0.004249372,60,0.8796882879994664,1.9231306530465415
milk,Entry,Nandini Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Nandini,25eb526c-9c26-48cd-95a3-8e4058910f8a,23.922619047619047,Toned Milk,0.43353045,1,0,1.999763377552268
milk,Entry,Nandini Standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Nandini,0cfdcd21-abb4-4151-bd80-f833942fa524,26.928571428571427,Fresh Cow Milk,0.35135576,2,0.4887547126085915,2
milk,Entry,Nandini Goodlife Toned UHT Milk (Fino Pouch)| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Nandini,b01c94d5-7fa9-4119-b157-5e401def1280,31,Tetra Pack Milk,0.099577405,3,1,1.5900676611766182
milk,Entry,Heritage Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Heritage,fdf82a8b-a576-417f-b6df-a40d37e25634,25.94610778443114,Toned Milk,0.09327747,4,0.33098051234928805,1.4739358394752464
milk,Entry,Amul Gold Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Amul,51d55eac-ca29-4532-9b32-9b7d317f346a,32.958083832335326,Toned Milk,0.092371725,5,1,1.4437982803323335
milk,Entry,Amul Taaza Homogenised Toned Milk (Tetra Pack)| 200.0 - MILLILITRE,"Dairy, Bread & Eggs",Amul,2a231315-2b07-4de0-af4a-3a4f9c48ad0c,16.01851851851852,Tetra Pack Milk,0.08714667,6,0,1.1120203510026498
milk,Entry,Nandini Good Life Toned UHT Milk (Fino Pouch)| 180.0 - MILLILITRE,"Dairy, Bread & Eggs",Nandini,17ce1910-171f-4aac-8fcb-86d96d679487,13.981707317073171,Tetra Pack Milk,0.083154835,7,0,1.544934047219996
milk,Entry,Arokya Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Arokya,edc180a1-cb0b-4824-b10e-1c306f1aacae,26.050632911392405,Toned Milk,0.062151603,8,0.348047718086574,1.34355619063071
milk,Entry,Amul Taaza Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Amul,9d447ba5-1d35-46e1-bc64-e932135d026f,27.963636363636365,Toned Milk,0.05576115,9,0.6488673586708025,1.1120203510026498
milk,Entry,Heritage Full Cream Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Heritage,7f99a529-4d3a-41bb-b7d2-cb426f5189b8,34.98192771084337,Toned Milk,0.055612154,10,1,1.0665604297021896
milk,Entry,Akshayakalpa Amrutha A2 Pasteurized Organic Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Akshayakalpa,d3db9200-f330-4c52-996c-e231fcceaed0,44.89221556886228,Fresh Cow Milk,0.04931141,11,1,1.0734953873227413
milk,Entry,Heritage Special Long Life Toned Milk (Pouch)| 450.0 - MILLILITRE,"Dairy, Bread & Eggs",Heritage,745ea592-6192-4dfc-8a18-c2396be123a2,31.048780487804876,Toned Milk,0.04752026,12,1,1.0665604297021896
milk,Entry,Godrej Jersey Toned Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Godrej Jersey,ba77f9b3-0525-4ce8-bc4b-a2480419b780,25.126582278481013,Fresh Cow Milk,0.0452381,13,0.19473309569024275,1.018639117718614
milk,Entry,Akshayakalpa Organic Pasteurized Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Akshayakalpa,9cd6367f-6ae0-45f4-b529-625ad8b01069,41.91566265060241,Fresh Cow Milk,0.044866085,14,1,1.0734953873227413
milk,Entry,Arokya Standardized Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Arokya,df9f14b1-156c-4b88-abdd-438419ddc4cf,32.01282051282051,Fresh Cow Milk,0.03868223,15,1,1.0562270576932835
milk,Entry,Sid's Farm Cow Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Sid's Farm,1a9e1f6e-3d3c-49b2-bdf0-d34fa11c2054,41.92727272727273,Fresh Cow Milk,0.027928771,16,1,1.0320357556134858
milk,Entry,Nandini Goodlife Toned Milk UHT (Tetra Pack Brick)| 1.0 - LITER,"Dairy, Bread & Eggs",Nandini,b76a82b8-8c7d-4b3a-aa17-754fa3bfc0d4,67.97604790419162,Tetra Pack Milk,0.024943054,17,1,1.3
milk,Entry,Amul Moti - Homogenised Toned Milk (Pouch 90 Days Shelf life)| 450.0 - MILLILITRE,"Dairy, Bread & Eggs",Amul,1638f685-befc-478e-95f8-2d92213866e7,29.048484848484847,Tetra Pack Milk,0.022607422,18,0.8104413927149374,1.1120203510026498
milk,Entry,Nandini Goodlife Milk UHT (Pouch Brik)| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Nandini,7790e233-c829-422b-bf16-45eefe9b5bd5,35.012121212121215,Tetra Pack Milk,0.019815186,19,1,1.3
milk,Entry,Amul Taaza Homogenised Toned Milk (Tetra Pack)| 1.0 - LITER,"Dairy, Bread & Eggs",Amul,84eae511-5edb-4a22-875e-5aa94976c2d6,75,Tetra Pack Milk,0.017662326,20,1,1.1120203510026498
milk,Entry,Sid's Farm A2 Buffalo Fresh Milk | Pouch| 500.0 - MILLILITRE,"Dairy, Bread & Eggs",Sid's Farm,47951a3c-5f8c-4466-b6b9-cf13b740ddea,59.96363636363636,Fresh Buffalo Milk,0.016506054,21,1,1.0320357556134858
milk,Entry,Amul Lactose Free Milk (Tetra Pack)| 250.0 - MILLILITRE,"Dairy, Bread & Eggs",Amul,23037033-b0ab-4109-82b6-30f3a2a2cf84,25.01212121212121,Tetra Pack Milk,0.0136934845,22,0.1753509122678861,1.1120203510026498
oil,Entry,Fortune Sunlite Refined Sunflower Oil | Pouch| 800.0 - GRAM,"Atta, Rice, Oil & Dals",Fortune,a83155e4-81b3-49c4-8121-a6cc86e3b0ce,135.9451219512195,Sunflower Oil,0.20437215,1,0,1.7880933132684955
oil,Entry,Gold Winner Refined Sunflower Oil - Pouch| 1.0 - LITER,"Atta, Rice, Oil & Dals",Gold Winner,93a89783-ffa6-4983-9a85-82e701b2ff89,158.70658682634732,Sunflower Oil,0.12784019,2,0.6286829856086623,1.8932134724528238
oil,Entry,Freedom Refined Sunflower Oil| 1.0 - LITER,"Atta, Rice, Oil & Dals",Freedom,e069e1ad-fd71-46cb-b700-4ec05ff7f76e,159.78658536585365,Sunflower Oil,0.122991405,3,0.6576727036629032,1.6865710886700398
oil,Entry,Sunpure Refined Sunflower Oil - Pouch| 1.0 - LITER,"Atta, Rice, Oil & Dals",Sunpure,ca3b745b-c324-4940-8e3a-81d2894d5786,159.03614457831324,Sunflower Oil,0.119582005,4,0.6375499578340759,2
oil,Entry,Gold Winner Refined Sunflower Oil - Pouch| 500.0 - MILLILITRE,"Atta, Rice, Oil & Dals",Gold Winner,4bc11fb1-9f16-4dbe-9e51-f6d29d5118dd,79.96363636363637,Sunflower Oil,0.094713345,5,0,1.5831685246416027
oil,Entry,Freedom Refined Sunflower Oil Bottle| 1.0 - LITER,"Atta, Rice, Oil & Dals",Freedom,92d8b288-b206-46e7-9a4c-09401fd5252c,157.79393939393938,Sunflower Oil,0.09239467,6,0.6040311598862876,1.5249124540761796
oil,Entry,Sunpure Rice Bran Health Oil | Pouch| 1.0 - LITER,"Atta, Rice, Oil & Dals",Sunpure,8963c3b2-5b17-4b4d-b435-44e2b01456d4,141.27272727272728,Rice Bran Oil,0.0774412,7,0.13127678938006637,1.6222234415577814
oil,Entry,Sunpure Sunflower Oil - Bottle| 2.0 - LITER,"Atta, Rice, Oil & Dals",Sunpure,bee39c9d-2abc-4dc6-a2f3-a05fe0433a97,319.42424242424244,Sunflower Oil,0.06601024,8,1,1.6653763396088466
oil,Entry,Fortune Kachi Ghani Mustard Oil | Bottle| 1.0 - LITER,"Atta, Rice, Oil & Dals",Fortune,d442ea2f-fd6c-45c9-8a02-44b6c9e74361,184.6060606060606,Mustard Oil,0.062162545,9,1,1.6410281528185457
oil,Entry,Freedom Rice Bran Oil - Pouch| 1.0 - LITER,"Atta, Rice, Oil & Dals",Freedom,2bca4913-ac02-4158-85c2-0503cdb32496,145.63253012048193,Rice Bran Oil,0.06040173,10,0.26119829996691224,1.4718653710136809
oil,Entry,Fiona Refined Sunflower Oil (Pouch)| 750.0 - GRAM,"Atta, Rice, Oil & Dals",Fiona,2a1e1bcb-3d14-40e1-9f1c-4fd60be82cdd,141.93251533742333,Sunflower Oil,0.053560752,11,0.15119375791949488,1.268601766771833
oil,Entry,Sunpure Sunflower Oil| 1.0 - LITER,"Atta, Rice, Oil & Dals",Sunpure,94476aca-ddd2-49b4-a328-7f333085213a,164.16981132075472,Sunflower Oil,0.047364235,12,0.773351320879493,1.5666116983880445
oil,Entry,Mr.Gold Refined Rice Bran Oil Pouch| 1.0 - LITER,"Atta, Rice, Oil & Dals",Mr. Gold,592af9ec-306b-42d6-a16a-4f3f7d9ff6b9,134.4102564102564,Rice Bran Oil,0.032220498,13,0,1.1918333073672627
oil,Entry,Fortune Rice Bran - Pouch| 870.0 - GRAM,"Atta, Rice, Oil & Dals",Fortune,ad326d96-9833-47b0-8728-71d8d07a1282,143.36969696969697,Rice Bran Oil,0.030969813,14,0.19425925630119256,1.423030619219018
oil,Entry,Freedom Refined Sunflower Oil| 2.0 - LITER,"Atta, Rice, Oil & Dals",Freedom,5cc3aaf5-8b2d-43d2-9c6b-42a901d8e785,319.46835443037975,Sunflower Oil,0.028183775,15,1,1.3474620949136806
oil,Entry,Saffola Active Rice Bran & Soyabean Oil | Rich in Omega 3 & Oryzanol| 850.0 - GRAM,"Atta, Rice, Oil & Dals",Saffola,aaa43e9e-89dc-4c74-acc9-1aa50c57ff1c,149.0722891566265,Vegetable Oil,0.027016478,16,0.3609866381949355,1.2729964241421303
oil,Entry,Raag Gold Refined Palmolein Oil| 750.0 - GRAM,"Atta, Rice, Oil & Dals",Raag,9373f845-10d7-47ff-83b6-2f0a9e2f05b7,116.57961783439491,Palm Oil,0.026589252,17,0,1
oil,Entry,Sunpure Refined Sunflower Oil | Jar| 5.0 - LITER,"Atta, Rice, Oil & Dals",Sunpure,e5972233-09a8-4797-8346-d2828035b311,806.1151515151515,Sunflower Oil,0.026213132,18,1,1.574823809918184
oil,Entry,Gold Winner Refined Sunflower Oil - Jar| 5.0 - LITER,"Atta, Rice, Oil & Dals",Gold Winner,2b798ea3-d301-4b17-b24e-d7326fa77d88,800.739393939394,Sunflower Oil,0.02594843,19,1,1.4617558974814133
oil,Entry,Fortune Soya Health Refined Soyabean Oil| 750.0 - GRAM,"Atta, Rice, Oil & Dals",Fortune,05d33b42-30e9-4824-bc49-5cc0897baa8b,131.23566878980893,Soyabean Oil,0.02561867,20,0,1.3743761442935893
